"","id","group","block","trial","classification","difficulty","response","rt","stimulus"
"5300","9","novice",2,100,"non-blast","easy","non-blast",0.519,"nonBlastEasy/EO_10020866.jpg"
"5301","9","novice",5,1,"non-blast","hard","non-blast",0.688,"nonBlastHard/MMY_9450228.jpg"
"5302","9","novice",5,2,"non-blast","easy","non-blast",0.983,"nonBlastEasy/OTH_21927760.jpg"
"5303","9","novice",5,3,"blast","easy","blast",0.563,"blastEasy/BL_10020433.jpg"
"5304","9","novice",5,4,"non-blast","hard","non-blast",0.546,"nonBlastHard/16253007354A_027.jpg"
"5305","9","novice",5,5,"blast","easy","blast",0.578,"blastEasy/BL_21964525.jpg"
"5306","9","novice",5,6,"blast","hard","blast",0.704,"blastHard/BL_21818179.jpg"
"5307","9","novice",5,7,"blast","hard","blast",0.555,"blastHard/OTH_12288133.jpg"
"5308","9","novice",5,8,"non-blast","hard","non-blast",0.736,"nonBlastHard/16258001115A_036.jpg"
"5309","9","novice",5,9,"non-blast","easy","non-blast",0.779,"nonBlastEasy/Non Blast 3.jpg"
"5310","9","novice",5,10,"blast","hard","blast",0.492,"blastHard/BL_23546133.jpg"
"5311","9","novice",5,11,"non-blast","easy","non-blast",0.507,"nonBlastEasy/SNE_23013297.jpg"
"5312","9","novice",5,12,"non-blast","easy","non-blast",0.664,"nonBlastEasy/ER0944_046.jpg"
"5313","9","novice",5,13,"blast","easy","blast",0.616,"blastEasy/OTH_9719205.jpg"
"5314","9","novice",5,14,"non-blast","hard","blast",0.542,"nonBlastHard/MY_9449514.jpg"
"5315","9","novice",5,15,"non-blast","easy","non-blast",0.547,"nonBlastEasy/SNE_10020585.jpg"
"5316","9","novice",5,16,"blast","easy","blast",0.575,"blastEasy/BL_4062115.jpg"
"5317","9","novice",5,17,"non-blast","hard","non-blast",0.489,"nonBlastHard/Non Blast 4.jpg"
"5318","9","novice",5,18,"blast","hard","blast",0.617,"blastHard/BL_1121494.jpg"
"5319","9","novice",5,19,"non-blast","easy","blast",0.844,"nonBlastEasy/Non Blast 2.jpg"
"5320","9","novice",5,20,"blast","easy","blast",0.962,"blastEasy/BL_4062132.jpg"
"5321","9","novice",5,21,"non-blast","easy","non-blast",0.574,"nonBlastEasy/MY_9113623.jpg"
"5322","9","novice",5,22,"non-blast","hard","non-blast",0.556,"nonBlastHard/16253007354A_077.jpg"
"5323","9","novice",5,23,"blast","hard","blast",0.643,"blastHard/VLY_18460.jpg"
"5324","9","novice",5,24,"non-blast","hard","non-blast",0.521,"nonBlastHard/OTH_21927765.jpg"
"5325","9","novice",5,25,"non-blast","easy","non-blast",0.784,"nonBlastEasy/LY_899979.jpg"
"5326","9","novice",5,26,"non-blast","easy","non-blast",1.188,"nonBlastEasy/IEO_25504204.jpg"
"5327","9","novice",5,27,"blast","hard","blast",0.642,"blastHard/BL_10166337.jpg"
"5328","9","novice",5,28,"blast","hard","blast",0.988,"blastHard/BL_2038838.jpg"
"5329","9","novice",5,29,"non-blast","hard","non-blast",0.611,"nonBlastHard/BL_21818137.jpg"
"5330","9","novice",5,30,"blast","hard","blast",0.76,"blastHard/BL_1121444.jpg"
"5331","9","novice",5,31,"non-blast","hard","blast",0.914,"nonBlastHard/22638544_107.jpg"
"5332","9","novice",5,32,"blast","hard","blast",0.685,"blastHard/BL_4062097.jpg"
"5333","9","novice",5,33,"non-blast","hard","non-blast",0.665,"nonBlastHard/VLY_2010536.jpg"
"5334","9","novice",5,34,"blast","easy","blast",0.531,"blastEasy/BL_1121496.jpg"
"5335","9","novice",5,35,"non-blast","hard","non-blast",0.849,"nonBlastHard/MY_9450552.jpg"
"5336","9","novice",5,36,"non-blast","hard","non-blast",0.522,"nonBlastHard/VLY_17643008.jpg"
"5337","9","novice",5,37,"non-blast","easy","non-blast",0.568,"nonBlastEasy/SNE_23013208.jpg"
"5338","9","novice",5,38,"non-blast","hard","non-blast",0.651,"nonBlastHard/VLY_4522566.jpg"
"5339","9","novice",5,39,"blast","hard","non-blast",0.396,"blastHard/OTH_21675203.jpg"
"5340","9","novice",5,40,"blast","easy","blast",0.656,"blastEasy/OTH_12288131.jpg"
"5341","9","novice",5,41,"non-blast","hard","blast",0.764,"nonBlastHard/OTH_21675242.jpg"
"5342","9","novice",5,42,"blast","easy","blast",0.507,"blastEasy/BL_10020457.jpg"
"5343","9","novice",5,43,"blast","hard","non-blast",0.765,"blastHard/BL_2256090.jpg"
"5344","9","novice",5,44,"blast","hard","non-blast",0.816,"blastHard/16258001115A_003.jpg"
"5345","9","novice",5,45,"non-blast","hard","non-blast",0.66,"nonBlastHard/MY_9458406.jpg"
"5346","9","novice",5,46,"blast","hard","blast",0.743,"blastHard/BL_23546133.jpg"
"5347","9","novice",5,47,"blast","easy","blast",0.631,"blastEasy/BL_3931099.jpg"
"5348","9","novice",5,48,"non-blast","hard","non-blast",0.601,"nonBlastHard/VLY_17643042.jpg"
"5349","9","novice",5,49,"non-blast","easy","non-blast",0.51,"nonBlastEasy/SNE_10020550.jpg"
"5350","9","novice",5,50,"blast","hard","blast",0.704,"blastHard/OTH_23078430.jpg"
"5351","9","novice",5,51,"blast","easy","blast",0.633,"blastEasy/BL_2256084.jpg"
"5352","9","novice",5,52,"non-blast","easy","non-blast",0.835,"nonBlastEasy/ER0944_004.jpg"
"5353","9","novice",5,53,"blast","hard","blast",0.656,"blastHard/OTH_9719152.jpg"
"5354","9","novice",5,54,"blast","hard","blast",0.552,"blastHard/BL_3931115.jpg"
"5355","9","novice",5,55,"blast","easy","non-blast",0.847,"blastEasy/BL_2038856.jpg"
"5356","9","novice",5,56,"blast","easy","blast",0.679,"blastEasy/BL_21964525.jpg"
"5357","9","novice",5,57,"blast","hard","blast",0.607,"blastHard/USRWBC1_4518050.jpg"
"5358","9","novice",5,58,"blast","hard","blast",0.721,"blastHard/BL_1121527.jpg"
"5359","9","novice",5,59,"non-blast","easy","non-blast",0.593,"nonBlastEasy/LY_899980.jpg"
"5360","9","novice",5,60,"non-blast","hard","non-blast",0.568,"nonBlastHard/16258001115A_044.jpg"
"5361","9","novice",5,61,"non-blast","easy","non-blast",0.643,"nonBlastEasy/SNE_10020536.jpg"
"5362","9","novice",5,62,"blast","hard","blast",0.528,"blastHard/OTH_23078373.jpg"
"5363","9","novice",5,63,"non-blast","easy","blast",0.974,"nonBlastEasy/ER0944_035.jpg"
"5364","9","novice",5,64,"blast","easy","blast",0.692,"blastEasy/BL_4062147.jpg"
"5365","9","novice",5,65,"blast","easy","blast",0.6,"blastEasy/BL_12930032.jpg"
"5366","9","novice",5,66,"non-blast","hard","non-blast",0.474,"nonBlastHard/LY_4461956.jpg"
"5367","9","novice",5,67,"blast","easy","blast",0.612,"blastEasy/BL_4062158.jpg"
"5368","9","novice",5,68,"blast","easy","blast",0.578,"blastEasy/VLY_10022863.jpg"
"5369","9","novice",5,69,"non-blast","easy","non-blast",0.606,"nonBlastEasy/ER0944_021.jpg"
"5370","9","novice",5,70,"blast","easy","blast",0.611,"blastEasy/OTH_23078425.jpg"
"5371","9","novice",5,71,"non-blast","easy","non-blast",0.61,"nonBlastEasy/16258001115A_067.jpg"
"5372","9","novice",5,72,"blast","easy","blast",0.815,"blastEasy/BL_2256038.jpg"
"5373","9","novice",5,73,"blast","hard","blast",0.704,"blastHard/OTH_9820854.jpg"
"5374","9","novice",5,74,"non-blast","hard","non-blast",0.591,"nonBlastHard/VLY_17642950.jpg"
"5375","9","novice",5,75,"non-blast","easy","non-blast",0.527,"nonBlastEasy/VLY_23416175.jpg"
"5376","9","novice",5,76,"blast","easy","non-blast",0.654,"blastEasy/OTH_23078392.jpg"
"5377","9","novice",5,77,"non-blast","easy","non-blast",0.559,"nonBlastEasy/16258001115A_015.jpg"
"5378","9","novice",5,78,"non-blast","hard","non-blast",0.512,"nonBlastHard/LY_4526300.jpg"
"5379","9","novice",5,79,"non-blast","hard","blast",0.478,"nonBlastHard/16258001115A_046.jpg"
"5380","9","novice",5,80,"non-blast","easy","non-blast",0.58,"nonBlastEasy/ER0944_041.jpg"
"5381","9","novice",5,81,"blast","easy","blast",0.614,"blastEasy/BL_23546068.jpg"
"5382","9","novice",5,82,"non-blast","easy","non-blast",0.6,"nonBlastEasy/SNE_25598463.jpg"
"5383","9","novice",5,83,"blast","easy","blast",0.409,"blastEasy/OTH_12288083.jpg"
"5384","9","novice",5,84,"non-blast","easy","non-blast",0.463,"nonBlastEasy/SNE_10020606.jpg"
"5385","9","novice",5,85,"blast","easy","blast",0.47,"blastEasy/BL_23549452.jpg"
"5386","9","novice",5,86,"non-blast","easy","non-blast",0.624,"nonBlastEasy/16258001115A_078.jpg"
"5387","9","novice",5,87,"blast","hard","blast",0.54,"blastHard/BL_12930109.jpg"
"5388","9","novice",5,88,"non-blast","easy","non-blast",0.498,"nonBlastEasy/LY_1314707.jpg"
"5389","9","novice",5,89,"non-blast","hard","blast",0.535,"nonBlastHard/PC_27623562.jpg"
"5390","9","novice",5,90,"non-blast","hard","blast",0.528,"nonBlastHard/PMY_9295594.jpg"
"5391","9","novice",5,91,"blast","easy","blast",0.541,"blastEasy/OTH_24746572.jpg"
"5392","9","novice",5,92,"blast","hard","non-blast",0.541,"blastHard/OTH_21675275.jpg"
"5393","9","novice",5,93,"non-blast","hard","non-blast",0.512,"nonBlastHard/MO_14163691.jpg"
"5394","9","novice",5,94,"blast","easy","blast",0.693,"blastEasy/OTH_12288093.jpg"
"5395","9","novice",5,95,"blast","easy","blast",0.506,"blastEasy/BL_24839916.jpg"
"5396","9","novice",5,96,"blast","hard","blast",0.466,"blastHard/BL_2038845.jpg"
"5397","9","novice",5,97,"non-blast","hard","non-blast",1.038,"nonBlastHard/Non Blast 6.jpg"
"5398","9","novice",5,98,"blast","hard","non-blast",0.809,"blastHard/BL_21818179.jpg"
"5399","9","novice",5,99,"blast","hard","non-blast",0.724,"blastHard/OTH_24746583.jpg"
"5400","9","novice",5,100,"non-blast","easy","non-blast",0.774,"nonBlastEasy/Non Blast 1.jpg"
"5401","10","novice",3,1,"non-blast","hard","blast",1.116,"nonBlastHard/OTH_22719199.jpg"
"5402","10","novice",3,2,"blast","hard","blast",0.999,"blastHard/BL_12930070.jpg"
"5403","10","novice",3,3,"blast","easy","non-blast",0.535,"blastEasy/BL_4062104.jpg"
"5404","10","novice",3,4,"non-blast","easy","non-blast",1.267,"nonBlastEasy/ER0944_010.jpg"
"5405","10","novice",3,5,"blast","hard","non-blast",0.785,"blastHard/USRWBC1_4518050.jpg"
"5406","10","novice",3,6,"non-blast","hard","blast",0.896,"nonBlastHard/LY_4462474.jpg"
"5407","10","novice",3,7,"non-blast","hard","non-blast",0.886,"nonBlastHard/22638544_107.jpg"
"5408","10","novice",3,8,"blast","easy","blast",0.966,"blastEasy/AuerRod.jpg"
"5409","10","novice",3,9,"blast","hard","non-blast",0.918,"blastHard/OTH_12288133.jpg"
"5410","10","novice",3,10,"non-blast","hard","non-blast",0.711,"nonBlastHard/OTH_25092124.jpg"
"5411","10","novice",3,11,"non-blast","hard","blast",0.519,"nonBlastHard/MY_9458406.jpg"
"5412","10","novice",3,12,"non-blast","hard","blast",0.677,"nonBlastHard/VLY_17642997.jpg"
"5413","10","novice",3,13,"blast","easy","blast",0.751,"blastEasy/OTH_2275667.jpg"
"5414","10","novice",3,14,"non-blast","hard","blast",0.823,"nonBlastHard/22638544_027.jpg"
"5415","10","novice",3,15,"non-blast","easy","non-blast",0.698,"nonBlastEasy/14228000751A_032.jpg"
"5416","10","novice",3,16,"blast","easy","blast",0.63,"blastEasy/BL_2256022.jpg"
"5417","10","novice",3,17,"non-blast","hard","non-blast",0.793,"nonBlastHard/VLY_4605573.jpg"
"5418","10","novice",3,18,"blast","easy","blast",0.887,"blastEasy/BL_4062132.jpg"
"5419","10","novice",3,19,"blast","easy","blast",0.714,"blastEasy/OTH_23078392.jpg"
"5420","10","novice",3,20,"blast","hard","blast",0.759,"blastHard/BL_26626240.jpg"
"5421","10","novice",3,21,"non-blast","hard","blast",1.08,"nonBlastHard/VLY_4522566.jpg"
"5422","10","novice",3,22,"non-blast","hard","non-blast",0.904,"nonBlastHard/MO_14163691.jpg"
"5423","10","novice",3,23,"non-blast","hard","non-blast",0.92,"nonBlastHard/PC_4237901.jpg"
"5424","10","novice",3,24,"non-blast","hard","non-blast",0.769,"nonBlastHard/16258001115A_076.jpg"
"5425","10","novice",3,25,"non-blast","easy","blast",1.032,"nonBlastEasy/MO_22576415.jpg"
"5426","10","novice",3,26,"blast","easy","blast",1.023,"blastEasy/BL_24839952.jpg"
"5427","10","novice",3,27,"non-blast","hard","blast",2.23,"nonBlastHard/VLY_23416215.jpg"
"5428","10","novice",3,28,"blast","hard","non-blast",1.344,"blastHard/OTH_24746677.jpg"
"5429","10","novice",3,29,"non-blast","hard","non-blast",0.993,"nonBlastHard/Non Blast 4.jpg"
"5430","10","novice",3,30,"blast","hard","non-blast",1.095,"blastHard/OTH_9820965.jpg"
"5431","10","novice",3,31,"blast","hard","blast",0.767,"blastHard/BL_1121527.jpg"
"5432","10","novice",3,32,"blast","easy","blast",1.151,"blastEasy/OTH_25263205.jpg"
"5433","10","novice",3,33,"non-blast","hard","blast",1.185,"nonBlastHard/VLY_9451032.jpg"
"5434","10","novice",3,34,"blast","easy","blast",0.863,"blastEasy/BL_21964525.jpg"
"5435","10","novice",3,35,"blast","easy","blast",1.223,"blastEasy/BL_2256038.jpg"
"5436","10","novice",3,36,"non-blast","easy","non-blast",0.593,"nonBlastEasy/SNE_25598556.jpg"
"5437","10","novice",3,37,"non-blast","easy","non-blast",0.573,"nonBlastEasy/16258001115A_005.jpg"
"5438","10","novice",3,38,"non-blast","hard","blast",0.698,"nonBlastHard/VLY_4817070.jpg"
"5439","10","novice",3,39,"non-blast","hard","non-blast",0.751,"nonBlastHard/ER0944_019.jpg"
"5440","10","novice",3,40,"blast","easy","non-blast",0.92,"blastEasy/Blast 1.jpg"
"5441","10","novice",3,41,"blast","easy","blast",0.662,"blastEasy/OTH_25263206.jpg"
"5442","10","novice",3,42,"non-blast","easy","non-blast",0.69,"nonBlastEasy/ER0944_025.jpg"
"5443","10","novice",3,43,"non-blast","easy","non-blast",0.662,"nonBlastEasy/ER0944_026.jpg"
"5444","10","novice",3,44,"blast","easy","blast",0.796,"blastEasy/OTH_21668177.jpg"
"5445","10","novice",3,45,"blast","easy","blast",0.923,"blastEasy/BL_12930163.jpg"
"5446","10","novice",3,46,"blast","hard","non-blast",1.203,"blastHard/BL_12930089.jpg"
"5447","10","novice",3,47,"blast","easy","blast",0.99,"blastEasy/OTH_24746620.jpg"
"5448","10","novice",3,48,"non-blast","easy","blast",1.272,"nonBlastEasy/IEO_25504204.jpg"
"5449","10","novice",3,49,"blast","hard","blast",1.288,"blastHard/PLY_6097217.jpg"
"5450","10","novice",3,50,"blast","easy","blast",1.12,"blastEasy/BL_10020393.jpg"
"5451","10","novice",3,51,"non-blast","easy","non-blast",0.648,"nonBlastEasy/SNE_10020550.jpg"
"5452","10","novice",3,52,"blast","hard","blast",0.597,"blastHard/OTH_16204423.jpg"
"5453","10","novice",3,53,"non-blast","easy","non-blast",0.627,"nonBlastEasy/ER0944_046.jpg"
"5454","10","novice",3,54,"blast","easy","blast",0.642,"blastEasy/VLY_10022863.jpg"
"5455","10","novice",3,55,"non-blast","hard","non-blast",0.973,"nonBlastHard/BL_21818131.jpg"
"5456","10","novice",3,56,"blast","easy","blast",1.037,"blastEasy/BL_21930875.jpg"
"5457","10","novice",3,57,"non-blast","easy","non-blast",0.638,"nonBlastEasy/16258001115A_015.jpg"
"5458","10","novice",3,58,"non-blast","easy","non-blast",1.077,"nonBlastEasy/HC_9673.jpg"
"5459","10","novice",3,59,"non-blast","easy","non-blast",1.094,"nonBlastEasy/SNE_374423.jpg"
"5460","10","novice",3,60,"non-blast","easy","non-blast",0.814,"nonBlastEasy/ER0944_042.jpg"
"5461","10","novice",3,61,"non-blast","hard","blast",0.644,"nonBlastHard/MY_9449514.jpg"
"5462","10","novice",3,62,"blast","easy","blast",0.74,"blastEasy/BL_4323220.jpg"
"5463","10","novice",3,63,"blast","hard","blast",1.063,"blastHard/BL_899899.jpg"
"5464","10","novice",3,64,"non-blast","easy","non-blast",0.632,"nonBlastEasy/LY_8271868.jpg"
"5465","10","novice",3,65,"non-blast","easy","blast",0.58,"nonBlastEasy/ER0944_011.jpg"
"5466","10","novice",3,66,"blast","hard","non-blast",0.642,"blastHard/OTH_23078373.jpg"
"5467","10","novice",3,67,"blast","easy","blast",0.79,"blastEasy/BL_2256088.jpg"
"5468","10","novice",3,68,"blast","hard","blast",0.596,"blastHard/OTH_21856141.jpg"
"5469","10","novice",3,69,"blast","hard","blast",0.6,"blastHard/OTH_24746609.jpg"
"5470","10","novice",3,70,"non-blast","hard","blast",1.016,"nonBlastHard/PMY_9295594.jpg"
"5471","10","novice",3,71,"blast","hard","non-blast",0.549,"blastHard/OTH_12288082.jpg"
"5472","10","novice",3,72,"non-blast","hard","blast",1.072,"nonBlastHard/VLY_4390697.jpg"
"5473","10","novice",3,73,"blast","hard","non-blast",0.719,"blastHard/Blast 4.jpg"
"5474","10","novice",3,74,"non-blast","easy","blast",0.861,"nonBlastEasy/HC_9665.jpg"
"5475","10","novice",3,75,"non-blast","easy","non-blast",0.709,"nonBlastEasy/ER0944_047.jpg"
"5476","10","novice",3,76,"non-blast","hard","blast",0.763,"nonBlastHard/MMY_10101248.jpg"
"5477","10","novice",3,77,"non-blast","hard","blast",0.826,"nonBlastHard/16253007354A_009.jpg"
"5478","10","novice",3,78,"blast","hard","blast",0.813,"blastHard/OTH_9820893.jpg"
"5479","10","novice",3,79,"non-blast","easy","non-blast",0.839,"nonBlastEasy/LY_899979.jpg"
"5480","10","novice",3,80,"blast","hard","blast",1.062,"blastHard/BL_21964467.jpg"
"5481","10","novice",3,81,"non-blast","easy","blast",1.118,"nonBlastEasy/VLY_23416175.jpg"
"5482","10","novice",3,82,"non-blast","hard","blast",0.849,"nonBlastHard/Non Blast 6.jpg"
"5483","10","novice",3,83,"blast","hard","non-blast",1.678,"blastHard/OTH_21675313.jpg"
"5484","10","novice",3,84,"non-blast","easy","non-blast",0.688,"nonBlastEasy/14228000751A_054.jpg"
"5485","10","novice",3,85,"blast","easy","blast",0.907,"blastEasy/BL_7477512.jpg"
"5486","10","novice",3,86,"non-blast","easy","blast",1.05,"nonBlastEasy/MO_22576495.jpg"
"5487","10","novice",3,87,"blast","hard","blast",1.612,"blastHard/BL_23546133.jpg"
"5488","10","novice",3,88,"blast","easy","blast",0.935,"blastEasy/BL_21964482.jpg"
"5489","10","novice",3,89,"non-blast","easy","non-blast",1.337,"nonBlastEasy/OTH_21927760.jpg"
"5490","10","novice",3,90,"blast","hard","blast",0.632,"blastHard/OTH_23078430.jpg"
"5491","10","novice",3,91,"non-blast","hard","blast",0.736,"nonBlastHard/VLY_17643042.jpg"
"5492","10","novice",3,92,"non-blast","easy","non-blast",0.702,"nonBlastEasy/ER0944_041.jpg"
"5493","10","novice",3,93,"blast","hard","blast",0.805,"blastHard/PMY_10101268.jpg"
"5494","10","novice",3,94,"blast","easy","blast",0.645,"blastEasy/BL_4062116.jpg"
"5495","10","novice",3,95,"blast","hard","blast",0.717,"blastHard/BL_21964458.jpg"
"5496","10","novice",3,96,"blast","hard","blast",0.651,"blastHard/BL_4323236.jpg"
"5497","10","novice",3,97,"blast","easy","blast",0.577,"blastEasy/OTH_216294.jpg"
"5498","10","novice",3,98,"blast","easy","blast",0.895,"blastEasy/Blast 2.jpg"
"5499","10","novice",3,99,"blast","hard","blast",0.885,"blastHard/Blast 5.jpg"
"5500","10","novice",3,100,"non-blast","easy","non-blast",0.678,"nonBlastEasy/SNE_23013274.jpg"
"5501","10","novice",6,1,"non-blast","easy","blast",0.835,"nonBlastEasy/PC_18672.jpg"
"5502","10","novice",6,2,"blast","hard","blast",0.672,"blastHard/VLY_18460.jpg"
"5503","10","novice",6,3,"blast","easy","blast",0.767,"blastEasy/BL_12930096.jpg"
"5504","10","novice",6,4,"non-blast","hard","non-blast",0.656,"nonBlastHard/OTH_21927765.jpg"
"5505","10","novice",6,5,"blast","easy","non-blast",0.514,"blastEasy/OTH_12288137.jpg"
"5506","10","novice",6,6,"non-blast","easy","blast",0.552,"nonBlastEasy/ER0944_045.jpg"
"5507","10","novice",6,7,"blast","easy","blast",0.583,"blastEasy/BL_21930875.jpg"
"5508","10","novice",6,8,"blast","hard","non-blast",0.613,"blastHard/Blast 5.jpg"
"5509","10","novice",6,9,"non-blast","hard","blast",0.743,"nonBlastHard/VLY_23416187.jpg"
"5510","10","novice",6,10,"blast","easy","blast",1.248,"blastEasy/BL_7477512.jpg"
"5511","10","novice",6,11,"non-blast","easy","non-blast",0.61,"nonBlastEasy/ER0944_025.jpg"
"5512","10","novice",6,12,"blast","easy","blast",1.255,"blastEasy/OTH_24746572.jpg"
"5513","10","novice",6,13,"non-blast","easy","non-blast",0.706,"nonBlastEasy/EO_10020968.jpg"
"5514","10","novice",6,14,"blast","easy","non-blast",0.546,"blastEasy/BL_10020442.jpg"
"5515","10","novice",6,15,"blast","hard","non-blast",0.852,"blastHard/BL_12930089.jpg"
"5516","10","novice",6,16,"non-blast","easy","blast",1.088,"nonBlastEasy/HC_9665.jpg"
"5517","10","novice",6,17,"non-blast","easy","non-blast",0.739,"nonBlastEasy/ER0944_010.jpg"
"5518","10","novice",6,18,"non-blast","easy","blast",1.015,"nonBlastEasy/IEO_25504204.jpg"
"5519","10","novice",6,19,"non-blast","easy","non-blast",0.616,"nonBlastEasy/ER0944_011.jpg"
"5520","10","novice",6,20,"blast","easy","blast",1.07,"blastEasy/BL_26626166.jpg"
"5521","10","novice",6,21,"non-blast","easy","non-blast",0.665,"nonBlastEasy/SNE_374423.jpg"
"5522","10","novice",6,22,"blast","easy","non-blast",1.399,"blastEasy/BL_7477450.jpg"
"5523","10","novice",6,23,"blast","hard","blast",0.681,"blastHard/BL_11637413.jpg"
"5524","10","novice",6,24,"non-blast","hard","blast",0.759,"nonBlastHard/PC_4237886.jpg"
"5525","10","novice",6,25,"blast","easy","blast",0.6,"blastEasy/BL_4062150.jpg"
"5526","10","novice",6,26,"non-blast","hard","blast",0.71,"nonBlastHard/VLY_4283274.jpg"
"5527","10","novice",6,27,"blast","easy","blast",0.685,"blastEasy/OTH_12288131.jpg"
"5528","10","novice",6,28,"blast","hard","non-blast",0.678,"blastHard/OTH_9820965.jpg"
"5529","10","novice",6,29,"non-blast","hard","blast",0.82,"nonBlastHard/LY_24840929.jpg"
"5530","10","novice",6,30,"non-blast","hard","blast",0.825,"nonBlastHard/VLY_4522566.jpg"
"5531","10","novice",6,31,"non-blast","easy","non-blast",0.658,"nonBlastEasy/16258001115A_013.jpg"
"5532","10","novice",6,32,"blast","easy","blast",0.705,"blastEasy/BL_21930894.jpg"
"5533","10","novice",6,33,"blast","hard","blast",0.541,"blastHard/OTH_25092098.jpg"
"5534","10","novice",6,34,"blast","easy","blast",0.558,"blastEasy/BL_4062104.jpg"
"5535","10","novice",6,35,"non-blast","easy","non-blast",0.615,"nonBlastEasy/PC_6228.jpg"
"5536","10","novice",6,36,"non-blast","hard","blast",0.753,"nonBlastHard/16253007354A_009.jpg"
"5537","10","novice",6,37,"non-blast","hard","non-blast",0.631,"nonBlastHard/ER0944_008.jpg"
"5538","10","novice",6,38,"blast","hard","non-blast",0.525,"blastHard/BL_1121444.jpg"
"5539","10","novice",6,39,"blast","hard","blast",0.677,"blastHard/PLY_6097217.jpg"
"5540","10","novice",6,40,"non-blast","hard","blast",0.741,"nonBlastHard/VLY_17642950.jpg"
"5541","10","novice",6,41,"blast","hard","blast",0.786,"blastHard/BL_7477468.jpg"
"5542","10","novice",6,42,"blast","easy","blast",0.713,"blastEasy/BL_24787500.jpg"
"5543","10","novice",6,43,"blast","hard","non-blast",0.582,"blastHard/VLY_18470.jpg"
"5544","10","novice",6,44,"non-blast","easy","non-blast",0.637,"nonBlastEasy/SNE_10020585.jpg"
"5545","10","novice",6,45,"non-blast","hard","non-blast",0.641,"nonBlastHard/16258001115A_076.jpg"
"5546","10","novice",6,46,"non-blast","easy","non-blast",0.535,"nonBlastEasy/ER0944_021.jpg"
"5547","10","novice",6,47,"blast","easy","blast",0.669,"blastEasy/BL_24839952.jpg"
"5548","10","novice",6,48,"non-blast","easy","non-blast",0.496,"nonBlastEasy/ER0944_040.jpg"
"5549","10","novice",6,49,"blast","hard","non-blast",0.534,"blastHard/BL_3931090.jpg"
"5550","10","novice",6,50,"non-blast","hard","blast",0.645,"nonBlastHard/LY_4461956.jpg"
"5551","10","novice",6,51,"blast","easy","non-blast",0.507,"blastEasy/Blast 2.jpg"
"5552","10","novice",6,52,"blast","easy","non-blast",0.682,"blastEasy/BL_21964482.jpg"
"5553","10","novice",6,53,"non-blast","easy","non-blast",0.604,"nonBlastEasy/LY_899979.jpg"
"5554","10","novice",6,54,"non-blast","hard","blast",0.857,"nonBlastHard/MMY_9450228.jpg"
"5555","10","novice",6,55,"blast","easy","non-blast",0.638,"blastEasy/BL_1121496.jpg"
"5556","10","novice",6,56,"non-blast","hard","blast",0.652,"nonBlastHard/VLY_17642979.jpg"
"5557","10","novice",6,57,"non-blast","easy","non-blast",0.574,"nonBlastEasy/SNE_25598463.jpg"
"5558","10","novice",6,58,"blast","hard","blast",0.742,"blastHard/BL_866426.jpg"
"5559","10","novice",6,59,"blast","easy","blast",0.559,"blastEasy/BL_1199993.jpg"
"5560","10","novice",6,60,"non-blast","hard","non-blast",0.517,"nonBlastHard/16258001115A_046.jpg"
"5561","10","novice",6,61,"blast","easy","blast",0.572,"blastEasy/BL_10166384.jpg"
"5562","10","novice",6,62,"blast","hard","blast",0.628,"blastHard/OTH_23078373.jpg"
"5563","10","novice",6,63,"non-blast","hard","non-blast",0.59,"nonBlastHard/LY_4536057.jpg"
"5564","10","novice",6,64,"non-blast","hard","blast",0.615,"nonBlastHard/Non Blast 6.jpg"
"5565","10","novice",6,65,"non-blast","hard","blast",1.455,"nonBlastHard/HC_9768.jpg"
"5566","10","novice",6,66,"non-blast","easy","non-blast",1.209,"nonBlastEasy/ER0944_004.jpg"
"5567","10","novice",6,67,"non-blast","easy","non-blast",0.596,"nonBlastEasy/SNE_10020606.jpg"
"5568","10","novice",6,68,"blast","hard","non-blast",1.169,"blastHard/BL_24839872.jpg"
"5569","10","novice",6,69,"blast","easy","blast",1.106,"blastEasy/BL_14263216.jpg"
"5570","10","novice",6,70,"non-blast","hard","non-blast",0.847,"nonBlastHard/OTH_21927751.jpg"
"5571","10","novice",6,71,"non-blast","easy","non-blast",0.686,"nonBlastEasy/LY_10021352.jpg"
"5572","10","novice",6,72,"non-blast","hard","blast",0.964,"nonBlastHard/VLY_2010536.jpg"
"5573","10","novice",6,73,"non-blast","hard","blast",1.008,"nonBlastHard/VLY_4390697.jpg"
"5574","10","novice",6,74,"blast","hard","blast",0.981,"blastHard/BL_4323243.jpg"
"5575","10","novice",6,75,"blast","hard","blast",1.11,"blastHard/BL_23546133.jpg"
"5576","10","novice",6,76,"blast","easy","blast",0.816,"blastEasy/OTH_25263206.jpg"
"5577","10","novice",6,77,"blast","easy","blast",1.343,"blastEasy/BL_2256088.jpg"
"5578","10","novice",6,78,"blast","hard","non-blast",0.64,"blastHard/BL_866432.jpg"
"5579","10","novice",6,79,"non-blast","hard","non-blast",0.78,"nonBlastHard/MO_14163691.jpg"
"5580","10","novice",6,80,"non-blast","easy","non-blast",0.807,"nonBlastEasy/16258001115A_069.jpg"
"5581","10","novice",6,81,"blast","hard","blast",0.662,"blastHard/BL_669395.jpg"
"5582","10","novice",6,82,"non-blast","easy","non-blast",0.839,"nonBlastEasy/SNE_374450.jpg"
