"","id","block","condition","stim","stim_cat","frequency","response","rt","censor"
"20839","12","5","speed","6099","nonword","nw_very_low","nonword",0.756,FALSE
"20840","12","5","speed","1598","word","high","nonword",0.275,FALSE
"20841","12","5","speed","6540","nonword","nw_very_low","word",0.573,FALSE
"20842","12","5","speed","4511","nonword","nw_high","nonword",0.938,FALSE
"20843","12","6","accuracy","2828","word","low","word",0.872,FALSE
"20844","12","6","accuracy","4285","nonword","nw_high","word",0.821,FALSE
"20845","12","6","accuracy","3050","word","very_low","nonword",0.512,FALSE
"20846","12","6","accuracy","4357","nonword","nw_high","nonword",0.904,FALSE
"20847","12","6","accuracy","4651","nonword","nw_high","nonword",0.652,FALSE
"20848","12","6","accuracy","4679","nonword","nw_high","nonword",0.441,FALSE
"20849","12","6","accuracy","4707","nonword","nw_high","nonword",0.579,FALSE
"20850","12","6","accuracy","5445","nonword","nw_low","nonword",0.423,FALSE
"20851","12","6","accuracy","6416","nonword","nw_very_low","nonword",0.398,FALSE
"20852","12","6","accuracy","4765","nonword","nw_high","nonword",0.509,FALSE
"20853","12","6","accuracy","2129","word","low","nonword",1.257,FALSE
"20854","12","6","accuracy","2157","word","low","word",0.979,FALSE
"20855","12","6","accuracy","1427","word","high","word",0.404,FALSE
"20856","12","6","accuracy","6278","nonword","nw_very_low","nonword",1.032,FALSE
"20857","12","6","accuracy","2281","word","low","word",0.554,FALSE
"20858","12","6","accuracy","6460","nonword","nw_very_low","nonword",0.69,FALSE
"20859","12","6","accuracy","3101","word","very_low","word",0.796,FALSE
"20860","12","6","accuracy","6740","nonword","nw_very_low","nonword",0.67,FALSE
"20861","12","6","accuracy","5484","nonword","nw_low","nonword",0.535,FALSE
"20862","12","6","accuracy","1583","word","high","word",0.516,FALSE
"20863","12","6","accuracy","1117","word","high","word",0.603,FALSE
"20864","12","6","accuracy","2537","word","low","nonword",0.615,FALSE
"20865","12","6","accuracy","4078","nonword","nw_high","nonword",0.725,FALSE
"20866","12","6","accuracy","4042","nonword","nw_high","word",0.629,FALSE
"20867","12","6","accuracy","5719","nonword","nw_low","nonword",0.767,FALSE
"20868","12","6","accuracy","3067","word","very_low","word",1.991,FALSE
"20869","12","6","accuracy","3146","word","very_low","word",1.169,FALSE
"20870","12","6","accuracy","4703","nonword","nw_high","nonword",0.628,FALSE
"20871","12","6","accuracy","6309","nonword","nw_very_low","word",1.307,FALSE
"20872","12","6","accuracy","4220","nonword","nw_high","word",1.589,FALSE
"20873","12","6","accuracy","1250","word","high","word",0.78,FALSE
"20874","12","6","accuracy","1023","word","high","word",1.076,FALSE
"20875","12","6","accuracy","2825","word","low","word",0.92,FALSE
"20876","12","6","accuracy","2782","word","low","word",0.628,FALSE
"20877","12","6","accuracy","6317","nonword","nw_very_low","word",5.806,TRUE
"20878","12","6","accuracy","3152","word","very_low","word",0.543,FALSE
"20879","12","6","accuracy","2530","word","low","word",0.584,FALSE
"20880","12","6","accuracy","3216","word","very_low","word",0.952,FALSE
"20881","12","6","accuracy","2002","word","low","word",0.391,FALSE
"20882","12","6","accuracy","4755","nonword","nw_high","nonword",1.872,FALSE
"20883","12","6","accuracy","6649","nonword","nw_very_low","nonword",0.622,FALSE
"20884","12","6","accuracy","5702","nonword","nw_low","nonword",0.628,FALSE
"20885","12","6","accuracy","3414","word","very_low","nonword",0.609,FALSE
"20886","12","6","accuracy","1141","word","high","word",0.513,FALSE
"20887","12","6","accuracy","1377","word","high","word",0.497,FALSE
"20888","12","6","accuracy","5440","nonword","nw_low","nonword",1.156,FALSE
"20889","12","6","accuracy","2436","word","low","nonword",0.435,FALSE
"20890","12","6","accuracy","3478","word","very_low","word",0.519,FALSE
"20891","12","6","accuracy","6291","nonword","nw_very_low","nonword",0.895,FALSE
"20892","12","6","accuracy","3401","word","very_low","word",0.679,FALSE
"20893","12","6","accuracy","5166","nonword","nw_low","nonword",1.001,FALSE
"20894","12","6","accuracy","5203","nonword","nw_low","nonword",0.535,FALSE
"20895","12","6","accuracy","2829","word","low","word",0.472,FALSE
"20896","12","6","accuracy","2181","word","low","word",0.504,FALSE
"20897","12","6","accuracy","5512","nonword","nw_low","nonword",1.019,FALSE
"20898","12","6","accuracy","4623","nonword","nw_high","nonword",0.952,FALSE
"20899","12","6","accuracy","2216","word","low","nonword",1.052,FALSE
"20900","12","6","accuracy","5473","nonword","nw_low","nonword",0.606,FALSE
"20901","12","6","accuracy","1588","word","high","word",0.591,FALSE
"20902","12","6","accuracy","4306","nonword","nw_high","nonword",0.708,FALSE
"20903","12","6","accuracy","4248","nonword","nw_high","nonword",0.696,FALSE
"20904","12","6","accuracy","1474","word","high","word",1.226,FALSE
"20905","12","6","accuracy","6709","nonword","nw_very_low","nonword",0.827,FALSE
"20906","12","6","accuracy","5525","nonword","nw_low","nonword",0.597,FALSE
"20907","12","6","accuracy","3438","word","very_low","word",0.84,FALSE
"20908","12","6","accuracy","6581","nonword","nw_very_low","nonword",0.995,FALSE
"20909","12","6","accuracy","6068","nonword","nw_very_low","word",0.765,FALSE
"20910","12","6","accuracy","1024","word","high","word",0.488,FALSE
"20911","12","6","accuracy","1367","word","high","word",0.448,FALSE
"20912","12","6","accuracy","6491","nonword","nw_very_low","nonword",0.845,FALSE
"20913","12","6","accuracy","4650","nonword","nw_high","nonword",0.641,FALSE
"20914","12","6","accuracy","6583","nonword","nw_very_low","nonword",0.703,FALSE
"20915","12","6","accuracy","6357","nonword","nw_very_low","nonword",0.485,FALSE
"20916","12","6","accuracy","5084","nonword","nw_low","nonword",0.801,FALSE
"20917","12","6","accuracy","2412","word","low","word",0.697,FALSE
"20918","12","6","accuracy","1419","word","high","word",0.553,FALSE
"20919","12","6","accuracy","5223","nonword","nw_low","word",0.859,FALSE
"20920","12","6","accuracy","1086","word","high","word",0.506,FALSE
"20921","12","6","accuracy","3122","word","very_low","word",0.734,FALSE
"20922","12","6","accuracy","2175","word","low","word",0.404,FALSE
"20923","12","6","accuracy","3505","word","very_low","word",0.821,FALSE
"20924","12","6","accuracy","1387","word","high","word",0.348,FALSE
"20925","12","6","accuracy","3703","word","very_low","word",0.691,FALSE
"20926","12","6","accuracy","3105","word","very_low","word",0.741,FALSE
"20927","12","6","accuracy","5625","nonword","nw_low","nonword",0.77,FALSE
"20928","12","6","accuracy","2760","word","low","word",0.635,FALSE
"20929","12","6","accuracy","3173","word","very_low","word",0.559,FALSE
"20930","12","6","accuracy","5504","nonword","nw_low","word",0.653,FALSE
"20931","12","6","accuracy","5721","nonword","nw_low","nonword",0.643,FALSE
"20932","12","6","accuracy","6668","nonword","nw_very_low","nonword",0.317,FALSE
"20933","12","6","accuracy","1760","word","high","word",0.572,FALSE
"20934","12","6","accuracy","1048","word","high","word",0.529,FALSE
"20935","12","6","accuracy","6040","nonword","nw_very_low","nonword",0.664,FALSE
"20936","12","6","accuracy","4027","nonword","nw_high","nonword",0.591,FALSE
"20937","12","6","accuracy","5545","nonword","nw_low","nonword",0.453,FALSE
"20938","12","6","accuracy","3191","word","very_low","word",0.679,FALSE
"20939","12","7","speed","6380","nonword","nw_very_low","nonword",0.735,FALSE
"20940","12","7","speed","6521","nonword","nw_very_low","nonword",0.504,FALSE
"20941","12","7","speed","2182","word","low","word",0.503,FALSE
"20942","12","7","speed","4431","nonword","nw_high","nonword",0.553,FALSE
"20943","12","7","speed","1128","word","high","word",0.516,FALSE
"20944","12","7","speed","3195","word","very_low","word",0.435,FALSE
"20945","12","7","speed","4034","nonword","nw_high","nonword",0.609,FALSE
"20946","12","7","speed","5011","nonword","nw_low","word",0.523,FALSE
"20947","12","7","speed","3377","word","very_low","word",0.503,FALSE
"20948","12","7","speed","6164","nonword","nw_very_low","nonword",0.74,FALSE
"20949","12","7","speed","2343","word","low","word",0.616,FALSE
"20950","12","7","speed","3159","word","very_low","word",0.491,FALSE
"20951","12","7","speed","2678","word","low","word",0.609,FALSE
"20952","12","7","speed","5402","nonword","nw_low","nonword",0.652,FALSE
"20953","12","7","speed","6350","nonword","nw_very_low","nonword",0.529,FALSE
"20954","12","7","speed","5638","nonword","nw_low","nonword",0.478,FALSE
"20955","12","7","speed","6224","nonword","nw_very_low","nonword",0.541,FALSE
"20956","12","7","speed","5007","nonword","nw_low","word",0.616,FALSE
"20957","12","7","speed","6589","nonword","nw_very_low","nonword",0.665,FALSE
"20958","12","7","speed","3462","word","very_low","word",0.796,FALSE
"20959","12","7","speed","4476","nonword","nw_high","nonword",0.592,FALSE
"20960","12","7","speed","3303","word","very_low","word",0.672,FALSE
"20961","12","7","speed","4332","nonword","nw_high","nonword",0.566,FALSE
"20962","12","7","speed","4624","nonword","nw_high","nonword",0.578,FALSE
"20963","12","7","speed","6526","nonword","nw_very_low","nonword",0.672,FALSE
"20964","12","7","speed","3254","word","very_low","word",0.629,FALSE
"20965","12","7","speed","4382","nonword","nw_high","word",0.659,FALSE
"20966","12","7","speed","4694","nonword","nw_high","nonword",0.491,FALSE
"20967","12","7","speed","1121","word","high","word",0.572,FALSE
"20968","12","7","speed","5468","nonword","nw_low","nonword",0.522,FALSE
"20969","12","7","speed","2103","word","low","word",0.597,FALSE
"20970","12","7","speed","5282","nonword","nw_low","nonword",0.572,FALSE
"20971","12","7","speed","1556","word","high","nonword",0.46,FALSE
"20972","12","7","speed","3487","word","very_low","nonword",0.584,FALSE
"20973","12","7","speed","6129","nonword","nw_very_low","nonword",0.472,FALSE
"20974","12","7","speed","4644","nonword","nw_high","nonword",0.448,FALSE
"20975","12","7","speed","4383","nonword","nw_high","word",0.697,FALSE
"20976","12","7","speed","1295","word","high","word",0.622,FALSE
"20977","12","7","speed","3111","word","very_low","nonword",0.671,FALSE
"20978","12","7","speed","2789","word","low","word",1.032,FALSE
"20979","12","7","speed","2665","word","low","word",0.575,FALSE
"20980","12","7","speed","2843","word","low","word",0.491,FALSE
"20981","12","7","speed","2832","word","low","word",0.398,FALSE
"20982","12","7","speed","5119","nonword","nw_low","nonword",0.528,FALSE
"20983","12","7","speed","1484","word","high","word",0.441,FALSE
"20984","12","7","speed","1620","word","high","word",0.429,FALSE
"20985","12","7","speed","3176","word","very_low","word",0.411,FALSE
"20986","12","7","speed","2520","word","low","word",0.398,FALSE
"20987","12","7","speed","5176","nonword","nw_low","word",0.46,FALSE
"20988","12","7","speed","4341","nonword","nw_high","word",0.622,FALSE
"20989","12","7","speed","1676","word","high","nonword",0.534,FALSE
"20990","12","7","speed","1194","word","high","word",0.915,FALSE
"20991","12","7","speed","3226","word","very_low","word",0.512,FALSE
"20992","12","7","speed","1422","word","high","word",0.746,FALSE
"20993","12","7","speed","1316","word","high","word",0.473,FALSE
"20994","12","7","speed","1234","word","high","word",0.46,FALSE
"20995","12","7","speed","5075","nonword","nw_low","nonword",0.578,FALSE
"20996","12","7","speed","3229","word","very_low","word",0.461,FALSE
"20997","12","7","speed","6621","nonword","nw_very_low","nonword",0.603,FALSE
"20998","12","7","speed","6605","nonword","nw_very_low","nonword",0.404,FALSE
"20999","12","7","speed","5656","nonword","nw_low","nonword",0.529,FALSE
"21000","12","7","speed","4393","nonword","nw_high","nonword",0.404,FALSE
"21001","12","7","speed","3071","word","very_low","word",0.548,FALSE
"21002","12","7","speed","3251","word","very_low","nonword",0.609,FALSE
"21003","12","7","speed","1273","word","high","word",0.722,FALSE
"21004","12","7","speed","4466","nonword","nw_high","nonword",0.659,FALSE
"21005","12","7","speed","1156","word","high","word",0.46,FALSE
"21006","12","7","speed","2091","word","low","word",0.591,FALSE
"21007","12","7","speed","5658","nonword","nw_low","nonword",0.597,FALSE
"21008","12","7","speed","4007","nonword","nw_high","nonword",0.603,FALSE
"21009","12","7","speed","2707","word","low","nonword",0.479,FALSE
"21010","12","7","speed","5012","nonword","nw_low","nonword",0.534,FALSE
"21011","12","7","speed","6170","nonword","nw_very_low","nonword",0.436,FALSE
"21012","12","7","speed","4163","nonword","nw_high","nonword",0.597,FALSE
"21013","12","7","speed","5378","nonword","nw_low","nonword",0.448,FALSE
"21014","12","7","speed","1142","word","high","word",0.51,FALSE
"21015","12","7","speed","5462","nonword","nw_low","word",0.784,FALSE
"21016","12","7","speed","2380","word","low","word",0.867,FALSE
"21017","12","7","speed","6402","nonword","nw_very_low","nonword",0.724,FALSE
"21018","12","7","speed","3630","word","very_low","nonword",0.435,FALSE
"21019","12","7","speed","2094","word","low","word",0.504,FALSE
"21020","12","7","speed","6391","nonword","nw_very_low","nonword",0.553,FALSE
"21021","12","7","speed","1292","word","high","word",0.461,FALSE
"21022","12","7","speed","4164","nonword","nw_high","nonword",0.491,FALSE
"21023","12","7","speed","5691","nonword","nw_low","nonword",0.579,FALSE
"21024","12","7","speed","5137","nonword","nw_low","nonword",0.46,FALSE
"21025","12","7","speed","3372","word","very_low","word",0.51,FALSE
"21026","12","7","speed","6274","nonword","nw_very_low","nonword",0.385,FALSE
"21027","12","7","speed","2140","word","low","word",0.554,FALSE
"21028","12","7","speed","6409","nonword","nw_very_low","nonword",0.578,FALSE
"21029","12","7","speed","6334","nonword","nw_very_low","nonword",0.484,FALSE
"21030","12","7","speed","2308","word","low","word",0.436,FALSE
"21031","12","7","speed","4354","nonword","nw_high","nonword",0.422,FALSE
"21032","12","7","speed","1746","word","high","word",0.386,FALSE
"21033","12","7","speed","2555","word","low","word",0.51,FALSE
"21034","12","7","speed","3724","word","very_low","nonword",0.491,FALSE
"21035","12","8","accuracy","6023","nonword","nw_very_low","word",2.783,FALSE
"21036","12","8","accuracy","1151","word","high","word",0.805,FALSE
"21037","12","8","accuracy","1706","word","high","word",0.534,FALSE
"21038","12","8","accuracy","3352","word","very_low","word",0.541,FALSE
"21039","12","8","accuracy","1728","word","high","word",0.435,FALSE
"21040","12","8","accuracy","6496","nonword","nw_very_low","nonword",0.652,FALSE
"21041","12","8","accuracy","4461","nonword","nw_high","nonword",0.653,FALSE
"21042","12","8","accuracy","1014","word","high","word",0.609,FALSE
"21043","12","8","accuracy","3062","word","very_low","word",0.541,FALSE
"21044","12","8","accuracy","1807","word","high","word",0.497,FALSE
"21045","12","8","accuracy","5563","nonword","nw_low","nonword",0.708,FALSE
"21046","12","8","accuracy","3205","word","very_low","word",0.635,FALSE
"21047","12","8","accuracy","3009","word","very_low","word",0.566,FALSE
"21048","12","8","accuracy","1043","word","high","word",0.397,FALSE
"21049","12","8","accuracy","3004","word","very_low","word",0.417,FALSE
"21050","12","8","accuracy","6016","nonword","nw_very_low","nonword",0.703,FALSE
"21051","12","8","accuracy","3529","word","very_low","word",0.523,FALSE
"21052","12","8","accuracy","4654","nonword","nw_high","nonword",0.609,FALSE
"21053","12","8","accuracy","5732","nonword","nw_low","nonword",0.646,FALSE
"21054","12","8","accuracy","2025","word","low","word",0.622,FALSE
"21055","12","8","accuracy","3127","word","very_low","nonword",0.516,FALSE
"21056","12","8","accuracy","5642","nonword","nw_low","nonword",0.624,FALSE
"21057","12","8","accuracy","5322","nonword","nw_low","nonword",0.391,FALSE
"21058","12","8","accuracy","5199","nonword","nw_low","word",0.46,FALSE
"21059","12","8","accuracy","2153","word","low","nonword",0.5,FALSE
"21060","12","8","accuracy","5172","nonword","nw_low","nonword",0.512,FALSE
"21061","12","8","accuracy","2523","word","low","word",0.628,FALSE
"21062","12","8","accuracy","5718","nonword","nw_low","nonword",0.578,FALSE
"21063","12","8","accuracy","4035","nonword","nw_high","nonword",0.541,FALSE
"21064","12","8","accuracy","4252","nonword","nw_high","nonword",0.466,FALSE
"21065","12","8","accuracy","3246","word","very_low","nonword",0.36,FALSE
"21066","12","8","accuracy","4166","nonword","nw_high","word",0.861,FALSE
"21067","12","8","accuracy","5434","nonword","nw_low","nonword",0.63,FALSE
"21068","12","8","accuracy","4643","nonword","nw_high","nonword",0.491,FALSE
"21069","12","8","accuracy","2783","word","low","word",0.517,FALSE
"21070","12","8","accuracy","5048","nonword","nw_low","nonword",0.944,FALSE
"21071","12","8","accuracy","5102","nonword","nw_low","nonword",0.609,FALSE
"21072","12","8","accuracy","2057","word","low","word",0.554,FALSE
"21073","12","8","accuracy","2264","word","low","word",0.771,FALSE
"21074","12","8","accuracy","2655","word","low","word",0.541,FALSE
"21075","12","8","accuracy","1343","word","high","word",0.391,FALSE
"21076","12","8","accuracy","6248","nonword","nw_very_low","nonword",0.746,FALSE
"21077","12","8","accuracy","2632","word","low","word",0.989,FALSE
"21078","12","8","accuracy","6613","nonword","nw_very_low","nonword",0.727,FALSE
"21079","12","8","accuracy","5213","nonword","nw_low","nonword",0.522,FALSE
"21080","12","8","accuracy","1089","word","high","word",0.461,FALSE
"21081","12","8","accuracy","5245","nonword","nw_low","word",0.584,FALSE
"21082","12","8","accuracy","6081","nonword","nw_very_low","nonword",0.543,FALSE
"21083","12","8","accuracy","5272","nonword","nw_low","nonword",0.504,FALSE
"21084","12","8","accuracy","6194","nonword","nw_very_low","nonword",0.435,FALSE
"21085","12","8","accuracy","6483","nonword","nw_very_low","nonword",0.535,FALSE
"21086","12","8","accuracy","6451","nonword","nw_very_low","nonword",0.411,FALSE
"21087","12","8","accuracy","2761","word","low","word",0.759,FALSE
"21088","12","8","accuracy","4784","nonword","nw_high","nonword",0.609,FALSE
"21089","12","8","accuracy","6235","nonword","nw_very_low","nonword",0.691,FALSE
"21090","12","8","accuracy","4098","nonword","nw_high","nonword",0.665,FALSE
"21091","12","8","accuracy","3470","word","very_low","nonword",0.397,FALSE
"21092","12","8","accuracy","6514","nonword","nw_very_low","nonword",0.644,FALSE
"21093","12","8","accuracy","4161","nonword","nw_high","nonword",0.784,FALSE
"21094","12","8","accuracy","3272","word","very_low","nonword",0.516,FALSE
"21095","12","8","accuracy","1526","word","high","word",0.681,FALSE
"21096","12","8","accuracy","5667","nonword","nw_low","nonword",0.74,FALSE
"21097","12","8","accuracy","3417","word","very_low","word",0.902,FALSE
"21098","12","8","accuracy","4190","nonword","nw_high","nonword",1.051,FALSE
"21099","12","8","accuracy","2325","word","low","word",0.977,FALSE
"21100","12","8","accuracy","1162","word","high","word",0.535,FALSE
"21101","12","8","accuracy","2548","word","low","word",0.442,FALSE
"21102","12","8","accuracy","3364","word","very_low","nonword",0.771,FALSE
"21103","12","8","accuracy","6307","nonword","nw_very_low","nonword",0.78,FALSE
"21104","12","8","accuracy","2016","word","low","word",0.535,FALSE
"21105","12","8","accuracy","1374","word","high","word",0.404,FALSE
"21106","12","8","accuracy","4384","nonword","nw_high","nonword",0.783,FALSE
"21107","12","8","accuracy","4812","nonword","nw_high","nonword",0.658,FALSE
"21108","12","8","accuracy","4708","nonword","nw_high","nonword",0.441,FALSE
"21109","12","8","accuracy","5146","nonword","nw_low","nonword",0.466,FALSE
"21110","12","8","accuracy","2291","word","low","word",0.504,FALSE
"21111","12","8","accuracy","1112","word","high","word",0.429,FALSE
"21112","12","8","accuracy","4788","nonword","nw_high","nonword",0.572,FALSE
"21113","12","8","accuracy","6367","nonword","nw_very_low","nonword",0.503,FALSE
"21114","12","8","accuracy","1213","word","high","nonword",0.51,FALSE
"21115","12","8","accuracy","3541","word","very_low","word",2.635,FALSE
"21116","12","8","accuracy","1770","word","high","word",0.553,FALSE
"21117","12","8","accuracy","2104","word","low","word",0.473,FALSE
"21118","12","8","accuracy","4712","nonword","nw_high","nonword",0.914,FALSE
"21119","12","8","accuracy","4405","nonword","nw_high","nonword",0.709,FALSE
"21120","12","8","accuracy","5239","nonword","nw_low","nonword",0.491,FALSE
"21121","12","8","accuracy","6257","nonword","nw_very_low","nonword",0.379,FALSE
"21122","12","8","accuracy","2540","word","low","nonword",0.386,FALSE
"21123","12","8","accuracy","6520","nonword","nw_very_low","nonword",0.556,FALSE
"21124","12","8","accuracy","6090","nonword","nw_very_low","nonword",0.485,FALSE
"21125","12","8","accuracy","3435","word","very_low","nonword",0.429,FALSE
"21126","12","8","accuracy","3696","word","very_low","word",0.638,FALSE
"21127","12","8","accuracy","1658","word","high","word",0.491,FALSE
"21128","12","8","accuracy","1223","word","high","word",0.547,FALSE
"21129","12","8","accuracy","3440","word","very_low","nonword",0.733,FALSE
"21130","12","8","accuracy","2208","word","low","nonword",0.612,FALSE
"21131","12","9","speed","2027","word","low","word",0.549,FALSE
"21132","12","9","speed","4563","nonword","nw_high","nonword",0.565,FALSE
"21133","12","9","speed","2261","word","low","word",0.715,FALSE
"21134","12","9","speed","3131","word","very_low","word",0.815,FALSE
"21135","12","9","speed","6469","nonword","nw_very_low","word",0.78,FALSE
"21136","12","9","speed","4346","nonword","nw_high","nonword",0.748,FALSE
"21137","12","9","speed","6608","nonword","nw_very_low","nonword",0.529,FALSE
"21138","12","9","speed","3063","word","very_low","word",0.728,FALSE
"21139","12","9","speed","4686","nonword","nw_high","nonword",0.49,FALSE
"21140","12","9","speed","4789","nonword","nw_high","nonword",0.473,FALSE
"21141","12","9","speed","2209","word","low","nonword",0.516,FALSE
"21142","12","9","speed","1607","word","high","word",0.566,FALSE
"21143","12","9","speed","1451","word","high","word",0.566,FALSE
"21144","12","9","speed","1615","word","high","word",0.485,FALSE
"21145","12","9","speed","3345","word","very_low","nonword",0.485,FALSE
"21146","12","9","speed","3670","word","very_low","word",0.485,FALSE
"21147","12","9","speed","5240","nonword","nw_low","nonword",0.709,FALSE
"21148","12","9","speed","1160","word","high","word",0.554,FALSE
"21149","12","9","speed","6713","nonword","nw_very_low","nonword",0.596,FALSE
"21150","12","9","speed","5769","nonword","nw_low","nonword",0.541,FALSE
"21151","12","9","speed","1091","word","high","word",0.498,FALSE
"21152","12","9","speed","5683","nonword","nw_low","nonword",0.54,FALSE
"21153","12","9","speed","6201","nonword","nw_very_low","nonword",0.585,FALSE
"21154","12","9","speed","6610","nonword","nw_very_low","nonword",0.523,FALSE
"21155","12","9","speed","5405","nonword","nw_low","nonword",0.485,FALSE
"21156","12","9","speed","6657","nonword","nw_very_low","nonword",0.547,FALSE
"21157","12","9","speed","5218","nonword","nw_low","word",0.622,FALSE
"21158","12","9","speed","5500","nonword","nw_low","nonword",0.503,FALSE
"21159","12","9","speed","6428","nonword","nw_very_low","nonword",0.547,FALSE
"21160","12","9","speed","4253","nonword","nw_high","nonword",0.454,FALSE
"21161","12","9","speed","1012","word","high","word",0.492,FALSE
"21162","12","9","speed","2739","word","low","nonword",0.416,FALSE
"21163","12","9","speed","3383","word","very_low","word",0.51,FALSE
"21164","12","9","speed","3571","word","very_low","word",0.467,FALSE
"21165","12","9","speed","3539","word","very_low","word",0.659,FALSE
"21166","12","9","speed","5639","nonword","nw_low","word",0.809,FALSE
"21167","12","9","speed","5839","nonword","nw_low","nonword",0.549,FALSE
"21168","12","9","speed","5171","nonword","nw_low","word",0.847,FALSE
"21169","12","9","speed","4507","nonword","nw_high","nonword",0.655,FALSE
"21170","12","9","speed","6718","nonword","nw_very_low","nonword",0.404,FALSE
"21171","12","9","speed","6687","nonword","nw_very_low","nonword",0.466,FALSE
"21172","12","9","speed","3673","word","very_low","nonword",0.354,FALSE
"21173","12","9","speed","1653","word","high","word",0.56,FALSE
"21174","12","9","speed","1521","word","high","word",0.411,FALSE
"21175","12","9","speed","2351","word","low","word",0.41,FALSE
"21176","12","9","speed","3545","word","very_low","word",0.572,FALSE
"21177","12","9","speed","1137","word","high","word",0.442,FALSE
"21178","12","9","speed","2350","word","low","word",0.51,FALSE
"21179","12","9","speed","5031","nonword","nw_low","word",0.479,FALSE
"21180","12","9","speed","6013","nonword","nw_very_low","nonword",0.516,FALSE
"21181","12","9","speed","1813","word","high","word",0.553,FALSE
"21182","12","9","speed","1562","word","high","word",0.448,FALSE
"21183","12","9","speed","6286","nonword","nw_very_low","nonword",0.696,FALSE
"21184","12","9","speed","5152","nonword","nw_low","nonword",0.622,FALSE
"21185","12","9","speed","1289","word","high","word",0.56,FALSE
"21186","12","9","speed","2466","word","low","word",0.597,FALSE
"21187","12","9","speed","3625","word","very_low","word",0.448,FALSE
"21188","12","9","speed","1512","word","high","word",0.349,FALSE
"21189","12","9","speed","6678","nonword","nw_very_low","word",0.566,FALSE
"21190","12","9","speed","6672","nonword","nw_very_low","word",0.747,FALSE
"21191","12","9","speed","2242","word","low","word",0.597,FALSE
"21192","12","9","speed","4568","nonword","nw_high","nonword",0.734,FALSE
"21193","12","9","speed","5596","nonword","nw_low","nonword",0.535,FALSE
"21194","12","9","speed","6405","nonword","nw_very_low","nonword",0.441,FALSE
"21195","12","9","speed","3310","word","very_low","nonword",0.541,FALSE
"21196","12","9","speed","5855","nonword","nw_low","nonword",0.534,FALSE
"21197","12","9","speed","2341","word","low","word",0.56,FALSE
"21198","12","9","speed","2256","word","low","word",0.547,FALSE
"21199","12","9","speed","1600","word","high","word",0.553,FALSE
"21200","12","9","speed","6702","nonword","nw_very_low","word",0.492,FALSE
"21201","12","9","speed","4020","nonword","nw_high","nonword",0.46,FALSE
"21202","12","9","speed","3210","word","very_low","nonword",0.497,FALSE
"21203","12","9","speed","1268","word","high","word",0.424,FALSE
"21204","12","9","speed","3452","word","very_low","word",1.058,FALSE
"21205","12","9","speed","4330","nonword","nw_high","nonword",2.336,FALSE
"21206","12","9","speed","2841","word","low","word",0.531,FALSE
"21207","12","9","speed","2023","word","low","word",0.491,FALSE
"21208","12","9","speed","4407","nonword","nw_high","word",0.41,FALSE
"21209","12","9","speed","2269","word","low","word",0.423,FALSE
"21210","12","9","speed","4577","nonword","nw_high","nonword",0.69,FALSE
"21211","12","9","speed","5511","nonword","nw_low","nonword",0.348,FALSE
"21212","12","9","speed","4216","nonword","nw_high","nonword",0.466,FALSE
"21213","12","9","speed","4656","nonword","nw_high","nonword",0.342,FALSE
"21214","12","9","speed","4468","nonword","nw_high","nonword",0.335,FALSE
"21215","12","9","speed","3453","word","very_low","nonword",0.366,FALSE
"21216","12","9","speed","4038","nonword","nw_high","nonword",0.516,FALSE
"21217","12","9","speed","4527","nonword","nw_high","nonword",0.497,FALSE
"21218","12","9","speed","3418","word","very_low","nonword",0.392,FALSE
"21219","12","9","speed","3318","word","very_low","word",0.497,FALSE
"21220","12","9","speed","5809","nonword","nw_low","nonword",0.565,FALSE
"21221","12","9","speed","1711","word","high","word",0.554,FALSE
"21222","12","9","speed","5659","nonword","nw_low","nonword",0.553,FALSE
"21223","12","9","speed","2606","word","low","word",0.51,FALSE
"21224","12","9","speed","2685","word","low","word",0.565,FALSE
"21225","12","9","speed","6704","nonword","nw_very_low","nonword",0.628,FALSE
"21226","12","9","speed","2591","word","low","word",0.585,FALSE
"21227","12","10","accuracy","3646","word","very_low","word",0.748,FALSE
"21228","12","10","accuracy","6154","nonword","nw_very_low","nonword",0.783,FALSE
"21229","12","10","accuracy","2225","word","low","word",0.815,FALSE
"21230","12","10","accuracy","3138","word","very_low","word",0.503,FALSE
"21231","12","10","accuracy","1219","word","high","word",0.392,FALSE
"21232","12","10","accuracy","2160","word","low","word",0.566,FALSE
"21233","12","10","accuracy","2741","word","low","word",0.672,FALSE
"21234","12","10","accuracy","4356","nonword","nw_high","nonword",0.696,FALSE
"21235","12","10","accuracy","4505","nonword","nw_high","nonword",0.522,FALSE
"21236","12","10","accuracy","5817","nonword","nw_low","nonword",0.497,FALSE
"21237","12","10","accuracy","3652","word","very_low","nonword",1.051,FALSE
"21238","12","10","accuracy","5124","nonword","nw_low","nonword",0.699,FALSE
"21239","12","10","accuracy","4701","nonword","nw_high","nonword",0.441,FALSE
"21240","12","10","accuracy","1537","word","high","word",0.448,FALSE
"21241","12","10","accuracy","4175","nonword","nw_high","nonword",0.789,FALSE
"21242","12","10","accuracy","1222","word","high","word",0.517,FALSE
"21243","12","10","accuracy","6471","nonword","nw_very_low","nonword",0.634,FALSE
"21244","12","10","accuracy","5295","nonword","nw_low","nonword",0.522,FALSE
"21245","12","10","accuracy","6002","nonword","nw_very_low","word",1.898,FALSE
